id,observed_on,datetime_str,place_guess,latitude,longitude,taxon_id,scientific_name,preferred_common_name,iconic_taxon_name,image_urls,trail_id,location_id
310263178,2025-08-22,2025-08-22T09:08:00-07:00,"Mariposa County, CA, USA",37.83374834,-119.39053459,52670,Athyrium,lady ferns,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559941912/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559941798/square.jpg,,1
310263176,2025-08-22,2025-08-22T09:07:00-07:00,"Mariposa County, CA, USA",37.83377,-119.3905288101,48939,Eriogonum,wild buckwheats,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559941870/square.jpg,,1
310263175,2025-08-22,2025-08-22T09:07:00-07:00,"Mariposa County, CA, USA",37.83377,-119.39052341,62702,Epilobium obcordatum,Rockfringe Willowherb,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559941742/square.jpg,,1
308543380,2025-08-22,2025-08-22T08:55:50-07:00,"YOSEMITE NATIONAL PARK, CA 95389, USA",37.5571222799,-119.6255977079,49919,Quercus kelloggii,California black oak,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556658548/square.jpg,307,1
309554239,2025-08-22,2025-08-22T08:40:45-07:00,"Yosemite National Park, Mariposa County, US-CA, US",37.8631678596,-119.4569213782,52118,Pterospora andromedea,woodland pinedrops,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/558604714/square.jpg,673,1
309349875,2025-08-22,2025-08-22T08:32:00-07:00,"Mariposa County, CA, USA",37.8340194444,-119.3946083333,46086,Marmota flaviventris,Yellow-bellied Marmot,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/558213853/square.jpg,,1
310263174,2025-08-22,2025-08-22T08:15:00-07:00,"Mariposa County, CA, USA",37.8339,-119.39449,197808,Neotamias,Western Chipmunks,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/559941714/square.jpg,,1
310263169,2025-08-22,2025-08-22T08:01:00-07:00,"Mariposa County, CA, USA",37.83391856,-119.39448288,9617,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/559941645/square.jpg,,1
310263168,2025-08-22,2025-08-22T08:01:00-07:00,"Mariposa County, CA, USA",37.83391426,-119.39449148,62702,Epilobium obcordatum,Rockfringe Willowherb,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559941655/square.jpg,,1
310263167,2025-08-22,2025-08-22T08:00:00-07:00,"Mariposa County, CA, USA",37.83391932,-119.39448137,9617,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/559941705/square.jpg,,1
310263163,2025-08-22,2025-08-22T07:51:00-07:00,"Mariposa County, CA, USA",37.8332070001,-119.396341,197808,Neotamias,Western Chipmunks,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/559941631/square.jpg,,1
308466840,2025-08-22,2025-08-22T00:00:00,"YOSEMITE NATIONAL PARK, CA 95389, USA",37.7128302313,-119.6053513885,225755,Neotamias speciosus,Lodgepole Chipmunk,Mammalia,https://static.inaturalist.org/photos/556515333/square.jpg,,1
308110549,2025-08-21,2025-08-21T20:01:16-07:00,"Wawona, CA 95389, USA",37.55161199,-119.64169718,226220,Oecanthus californicus,Western Tree Cricket,Insecta,https://static.inaturalist.org/photos/555839901/square.jpg,,1
308323784,2025-08-21,2025-08-21T20:01:08-07:00,"English Ln, Yosemite National Park, CA, US",37.5519,-119.64167,226220,Oecanthus californicus,Western Tree Cricket,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/556249213/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556249210/square.jpg,,1
310263161,2025-08-21,2025-08-21T19:19:00-07:00,"Tuolumne County, CA, USA",37.83845825,-119.39934175,46086,Marmota flaviventris,Yellow-bellied Marmot,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/559941625/square.jpg,,1
310263162,2025-08-21,2025-08-21T18:36:00-07:00,"Tuolumne County, CA, USA",37.8430744901,-119.39722247,8520,Nucifraga columbiana,Clark's Nutcracker,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/559941619/square.jpg,525,1
310263159,2025-08-21,2025-08-21T18:22:00-07:00,"Tuolumne County, CA, USA",37.8444857099,-119.3977442899,47121,Lupinus,lupines,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559941606/square.jpg,525,1
310263158,2025-08-21,2025-08-21T18:22:00-07:00,"Tuolumne County, CA, USA",37.84452948,-119.39770621,47121,Lupinus,lupines,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559941592/square.jpg,525,1
310263157,2025-08-21,2025-08-21T18:14:00-07:00,"Tuolumne County, CA, USA",37.8460447,-119.39725397,326683,Asilinae,,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/559941568/square.jpg,525,1
310265228,2025-08-21,2025-08-21T18:08:07-07:00,"English Ln, Yosemite National Park, CA, US",37.5517031127,-119.641628404,47868,Philodromidae,Running Crab Spiders,Arachnida,https://inaturalist-open-data.s3.amazonaws.com/photos/559949074/square.jpg,,1
308122187,2025-08-21,2025-08-21T17:58:06-07:00,"Yosemite Village, Yosemite Valley, CA 95389, USA",37.747393623,-119.5963804051,8234,Cyanocitta stelleri,Steller's Jay,Aves,https://static.inaturalist.org/photos/555862343/square.jpg,510,1
308090909,2025-08-21,2025-08-21T17:54:21-07:00,Coulterville,37.7457199097,-119.5838241577,8010,Corvus corax,Common Raven,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/555799886/square.jpg,,1
308090866,2025-08-21,2025-08-21T17:53:55-07:00,Coulterville,37.745716095,-119.5838623047,8010,Corvus corax,Common Raven,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/555799808/square.jpg,,1
308089897,2025-08-21,2025-08-21T17:47:14-07:00,"Yosemite National Park, Yosemite National Park, CA, US",37.5412178,-119.64546203,47179,Arctostaphylos,bearberries and manzanitas,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/555797920/square.jpg,,1
308305091,2025-08-21,2025-08-21T17:46:58-07:00,"Tuolumne County, CA, USA",37.8827585,-119.3449951997,52131,Phyllodoce breweri,Purple Mountain-heath,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556212468/square.jpg,,1
310263153,2025-08-21,2025-08-21T17:38:00-07:00,"Tuolumne County, CA, USA",37.85468991,-119.3924525201,180010,Callospermophilus lateralis,Golden-mantled Ground Squirrel,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/559941537/square.jpg,459,1
308262096,2025-08-21,2025-08-21T17:08:13-07:00,"Yosemite National Park, Coulterville, CA, US",37.7352533333,-119.5908966667,53051,Epilobium canum,California fuchsia,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556126759/square.jpg,157,1
310263152,2025-08-21,2025-08-21T17:08:00-07:00,"Tuolumne County, CA, USA",37.86023504,-119.38890664,145245,Setophaga coronata,Yellow-rumped Warbler,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/559941597/square.jpg,459,1
310263149,2025-08-21,2025-08-21T17:07:00-07:00,"Tuolumne County, CA, USA",37.86036007,-119.3887603,144816,Poecile gambeli,Mountain Chickadee,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/559941554/square.jpg,459,1
309554175,2025-08-21,2025-08-21T16:36:35-07:00,"Yosemite National Park, Mariposa County, US-CA, US",37.8469980368,-119.5092777628,47604,Asteraceae,"sunflowers, daisies, asters, and allies",Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/558604667/square.jpg,15,1
308305138,2025-08-21,2025-08-21T16:23:44-07:00,"Tuolumne County, CA, USA",37.8776229997,-119.3533604997,10325,Euphagus cyanocephalus,Brewer's Blackbird,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/556212650/square.jpg,300,1
310192483,2025-08-21,2025-08-21T16:21:02-07:00,"Coulterville, CA, US",37.84043,-119.4159616667,128527,Helobdella,,Animalia,https://inaturalist-open-data.s3.amazonaws.com/photos/559814946/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559814943/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559814949/square.jpg,,1
308534035,2025-08-21,2025-08-21T16:14:00-07:00,"Tuolumne County, CA, USA",37.8737472222,-119.3527916667,1117856,Argynnis,Greater Fritillaries,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/556641824/square.jpg,,1
310192546,2025-08-21,2025-08-21T16:08:18-07:00,"Yosemite National Park, Mariposa County, US-CA, US",37.8404466667,-119.41607,64714,Vaccinium uliginosum,bog bilberry,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/559815060/square.jpg,,1
308298813,2025-08-21,2025-08-21T15:41:36-07:00,"Yosemite National Park, Groveland, CA, US",37.8830916667,-119.3472283333,72797,Dendragapus fuliginosus,Sooty Grouse,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/556199586/square.jpg,,1
308079509,2025-08-21,2025-08-21T15:25:37-07:00,"Yosemite National Park, Groveland, CA, US",37.8770716667,-119.3947833333,1456635,Argynnis mormonia,Mormon Fritillary,Insecta,https://static.inaturalist.org/photos/555777625/square.jpg,69,1
308357605,2025-08-21,2025-08-21T15:23:58-07:00,"Merced River, Coulterville, CA, US",37.7407519694,-119.5736569648,53708,Pacifastacus leniusculus,Signal Crayfish,Animalia,https://static.inaturalist.org/photos/556314899/square.jpg,554,1
308831025,2025-08-21,2025-08-21T15:17:47-07:00,"Tuolumne Meadows, Yosemite, CA 95389, USA",37.8763274872,-119.3663162738,5074,Aquila chrysaetos,Golden Eagle,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/557216389/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/558226445/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/557216584/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/557216716/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/557216848/square.jpg,681,1
308076300,2025-08-21,2025-08-21T14:40:26-07:00,"Yosemite National Park, Groveland, CA, US",37.8871216667,-119.3898383333,78352,Parnassia palustris,marsh grass-of-Parnassus,Plantae,https://static.inaturalist.org/photos/555771191/square.jpg|https://static.inaturalist.org/photos/555771154/square.jpg|https://static.inaturalist.org/photos/555771211/square.jpg|https://static.inaturalist.org/photos/555771236/square.jpg,69,1
308079830,2025-08-21,2025-08-21T14:32:55-07:00,"Tuolumne River, Groveland, CA, US",37.8877966667,-119.3895333333,153388,Circotettix maculatus,Dancing Grasshopper,Insecta,https://static.inaturalist.org/photos/555778395/square.jpg|https://static.inaturalist.org/photos/555778375/square.jpg|https://static.inaturalist.org/photos/555778345/square.jpg,,1
308050210,2025-08-21,2025-08-21T13:56:52-07:00,Yosemite National Park,37.7209281921,-119.6527099609,56644,Polygonia satyrus,Satyr Comma,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/555799612/square.jpg,,1
308045292,2025-08-21,2025-08-21T13:29:07-07:00,"優勝美地國家公園, 庫爾特維爾, CA, US",37.74667,-119.5847166667,10325,Euphagus cyanocephalus,Brewer's Blackbird,Aves,https://static.inaturalist.org/photos/555709430/square.jpg,897,1
308447880,2025-08-21,2025-08-21T13:14:00-07:00,"Tuolumne County, CA, USA",37.8706388889,-119.3558861111,127997,Cicindela longilabris,Boreal Long-lipped Tiger Beetle,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/556479028/square.jpg,963,1
308447879,2025-08-21,2025-08-21T12:47:00-07:00,"Tuolumne County, CA, USA",37.8706388889,-119.3558861111,50175,Enallagma,Bluets,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/556479027/square.jpg,963,1
308536924,2025-08-21,2025-08-21T12:42:00-07:00,"Yosemite National Park, Tuolumne, California, United States",37.84638611,-119.36859167,635401,Erythranthe primuloides,primrose monkeyflower,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556646681/square.jpg,961,1
308447189,2025-08-21,2025-08-21T12:24:00-07:00,"Tuolumne County, CA, USA",37.8706388889,-119.3558861111,145245,Setophaga coronata,Yellow-rumped Warbler,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/556476800/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556478940/square.jpg,963,1
308307927,2025-08-21,2025-08-21T12:05:36-07:00,"YOSEMITE NATIONAL PARK, CA 95389, USA",37.8726564997,-119.3324820997,46259,Tamiasciurus douglasii,Douglas' Squirrel,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/556218092/square.jpg,380,1
308080182,2025-08-21,2025-08-21T11:55:09-07:00,"Yosemite National Park, Groveland, CA, US",37.877425,-119.39508,1456635,Argynnis mormonia,Mormon Fritillary,Insecta,https://static.inaturalist.org/photos/555779108/square.jpg|https://static.inaturalist.org/photos/555779121/square.jpg,69,1
308600486,2025-08-21,2025-08-21T11:42:29-07:00,"Yosemite National Park, Mariposa County, US-CA, US",37.744472,-119.551957,36141,Sceloporus,Spiny Lizards,Reptilia,https://inaturalist-open-data.s3.amazonaws.com/photos/556770522/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556770565/square.jpg,558,1
308262485,2025-08-21,2025-08-21T11:35:58-07:00,"Mariposa Grove, Coulterville, CA, US",37.51083,-119.5969166667,54613,Letharia vulpina,wolf lichen,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/556127416/square.jpg,793,1
308262963,2025-08-21,2025-08-21T11:32:38-07:00,"Mariposa Grove, Coulterville, CA, US",37.5109966667,-119.59593,76189,Ceanothus parvifolius,Littleleaf Ceanothus,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556128268/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556128300/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556128327/square.jpg,793,1
308017191,2025-08-21,2025-08-21T11:12:45-07:00,Yosemite Valley,37.7440185547,-119.591255188,77991,Mentha canadensis,Canada mint,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/555656044/square.jpg,46,1
310192751,2025-08-21,2025-08-21T11:12:08-07:00,"Yosemite National Park, Tuolumne County, US-CA, US",37.8574366667,-119.4087533333,72797,Dendragapus fuliginosus,Sooty Grouse,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/559815385/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559815392/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/559815391/square.jpg,935,1
309368377,2025-08-21,2025-08-21T11:08:13-07:00,"Grizzly Giant Loop Trail, Coulterville, CA, US",37.503845,-119.6009916667,225755,Neotamias speciosus,Lodgepole Chipmunk,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/558250638/square.jpg,993,1
308305291,2025-08-21,2025-08-21T10:56:35-07:00,"YOSEMITE NATIONAL PARK, CA 95389, USA",37.8626853997,-119.3041381997,18460,Sphyrapicus thyroideus,Williamson's Sapsucker,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/556213169/square.jpg,,1
308012185,2025-08-21,2025-08-21T10:49:44-07:00,Yosemite Valley,37.7442245483,-119.5904846191,58826,Euthamia occidentalis,western goldenrod,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/555646585/square.jpg,46,1
308263159,2025-08-21,2025-08-21T10:45:12-07:00,"Mariposa Grove, Coulterville, CA, US",37.51162,-119.5946583333,120064,Galeruca rudis,,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/556128628/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556128657/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556128684/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556128723/square.jpg,793,1
308263804,2025-08-21,2025-08-21T10:34:47-07:00,"Mariposa Grove, Coulterville, CA, US",37.512455,-119.5972616667,53437,Rosa californica,California Wild Rose,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556129833/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556129873/square.jpg,794,1
308263309,2025-08-21,2025-08-21T10:34:19-07:00,"Mariposa Grove, Coulterville, CA, US",37.5124366667,-119.597275,78896,Rudbeckia californica,California coneflower,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556128943/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556128984/square.jpg,794,1
309368394,2025-08-21,2025-08-21T10:24:58-07:00,"Grizzly Giant Loop Trail, Coulterville, CA, US",37.504105,-119.6042716667,57689,Bombus vosnesenskii,Yellow-faced Bumble Bee,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/558250665/square.jpg,30,1
308016489,2025-08-21,2025-08-21T09:59:00-07:00,"Wawona, CA 95389, USA",37.5516861687,-119.641767405,8234,Cyanocitta stelleri,Steller's Jay,Aves,,,1
308264264,2025-08-21,2025-08-21T09:49:02-07:00,"Yosemite National Park, Coulterville, CA, US",37.50718,-119.5976333333,62228,Ceanothus cordulatus,mountain whitethorn,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556130723/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556130765/square.jpg,435,1
308357813,2025-08-21,2025-08-21T09:47:42-07:00,"Yosemite National Park, Coulterville, CA, US",37.7226730355,-119.5843526507,55960,Sceloporus graciosus,Common Sagebrush Lizard,Reptilia,https://static.inaturalist.org/photos/556951144/square.jpg,735,1
308264509,2025-08-21,2025-08-21T09:44:38-07:00,"Yosemite National Park, Coulterville, CA, US",37.5062366667,-119.59807,52989,Cirsium vulgare,Bull Thistle,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556131131/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556131171/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556131210/square.jpg,435,1
308264749,2025-08-21,2025-08-21T09:43:38-07:00,"Yosemite National Park, Coulterville, CA, US",37.506375,-119.5982966667,79150,Solidago elongata,west coast Canada goldenrod,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556131706/square.jpg,435,1
308264849,2025-08-21,2025-08-21T09:42:20-07:00,"Yosemite National Park, Coulterville, CA, US",37.5062366667,-119.5987083333,1044224,Castilleja disticha,Distichous Paintbrush,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556131950/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556131981/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556132015/square.jpg,435,1
308265073,2025-08-21,2025-08-21T09:41:28-07:00,"Yosemite National Park, Coulterville, CA, US",37.506275,-119.5987866667,77455,Hosackia crassifolia,Big deervetch,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556132265/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556132307/square.jpg,435,1
310644563,2025-08-21,2025-08-21T09:38:09-07:00,"YOSEMITE NATIONAL PARK, CA 95389, USA",37.8657739,-119.3109208,1456635,Argynnis mormonia,Mormon Fritillary,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/560675557/square.jpg,670,1
308265190,2025-08-21,2025-08-21T09:27:15-07:00,"Yosemite National Park, Coulterville, CA, US",37.50422,-119.6003116667,59567,Sequoiadendron giganteum,giant sequoia,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556132503/square.jpg,993,1
308572234,2025-08-21,2025-08-21T09:22:49-07:00,"Yosemite National Park, Groveland, CA, US",38.1002611667,-119.4379883333,555996,Erythranthe tilingii,Tiling's Monkeyflower,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556713995/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714028/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714173/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714060/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714088/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714123/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714149/square.jpg,948,1
308572348,2025-08-21,2025-08-21T09:15:44-07:00,"Yosemite National Park, Groveland, CA, US",38.1017278333,-119.437545,78022,Micranthes bryophora,Bud Saxifrage,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556714214/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714248/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714267/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714293/square.jpg,948,1
308572408,2025-08-21,2025-08-21T09:11:09-07:00,"Yosemite National Park, Groveland, CA, US",38.1019666667,-119.4380116667,53453,Salix,Willows,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556714321/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714350/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714378/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714401/square.jpg,948,1
308572512,2025-08-21,2025-08-21T09:10:02-07:00,"Yosemite National Park, Groveland, CA, US",38.101875,-119.4381416667,62702,Epilobium obcordatum,Rockfringe Willowherb,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556714427/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714611/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714453/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714481/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714515/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714539/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714576/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714648/square.jpg,948,1
308572604,2025-08-21,2025-08-21T09:04:47-07:00,"Yosemite National Park, Groveland, CA, US",38.1029361667,-119.4380583333,67591,Oxyria digyna,alpine sorrel,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556714685/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714707/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714732/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714763/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714799/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714820/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714857/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714896/square.jpg,948,1
308572733,2025-08-21,2025-08-21T09:01:54-07:00,"Yosemite National Park, Groveland, CA, US",38.1030583333,-119.4377966667,53207,Senecio,groundsels,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556714940/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556714975/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556715010/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556715031/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556715058/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556715090/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556715124/square.jpg,948,1
308572849,2025-08-21,2025-08-21T08:51:04-07:00,"Hoover Wilderness, Groveland, CA, US",38.1057361667,-119.436425,1068235,Boechera,rockcresses,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556715160/square.jpg,,1
308572868,2025-08-21,2025-08-21T08:50:36-07:00,"Hoover Wilderness, Groveland, CA, US",38.1057195,-119.4365,76227,Chaenactis alpigena,Sharsmith pincushion,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556715194/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556715232/square.jpg,,1
308572902,2025-08-21,2025-08-21T08:45:12-07:00,"Hoover Wilderness, Groveland, CA, US",38.1075083333,-119.43428,62702,Epilobium obcordatum,Rockfringe Willowherb,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556715314/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556715276/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556715342/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556715378/square.jpg,,1
308572959,2025-08-21,2025-08-21T08:43:06-07:00,"Yosemite National Park, Groveland, CA, US",38.1063778333,-119.4349883333,60847,Sedum obtusatum,Sierra Stonecrop,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556715411/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556715551/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556715435/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556715466/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556715492/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556715524/square.jpg,948,1
308573034,2025-08-21,2025-08-21T08:39:11-07:00,"Yosemite National Park, Groveland, CA, US",38.1061445,-119.4346916667,78022,Micranthes bryophora,Bud Saxifrage,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556715591/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556715626/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556715662/square.jpg,948,1
308573114,2025-08-21,2025-08-21T08:34:31-07:00,"Yosemite National Park, Groveland, CA, US",38.1054028333,-119.435325,62697,Silene sargentii,Sargent's Catchfly,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/556715700/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556715735/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556715769/square.jpg,,1
308573157,2025-08-21,2025-08-21T08:22:35-07:00,"Yosemite National Park, Groveland, CA, US",38.103325,-119.43303,50190,Cicadoidea,Cicadas,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/556715797/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556715827/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/556715849/square.jpg,948,1
309374746,2025-08-20,2025-08-20T23:21:33-07:00,"May Lake Trail, Coulterville, CA, US",37.8422467395,-119.4894366058,36141,Sceloporus,Spiny Lizards,Reptilia,https://inaturalist-open-data.s3.amazonaws.com/photos/558263377/square.jpg,13,1
310600106,2025-08-20,2025-08-20T17:51:35-07:00,"Yosemite National Park, Coulterville, CA, US",37.8085748935,-119.5679883367,55624,Acronicta,Dagger Moths,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/560588498/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/560588543/square.jpg,,1
307862225,2025-08-20,2025-08-20T17:27:26-07:00,"Lower Yosemite Fall Trail, Coulterville, CA, US",37.7499466667,-119.5960083333,180007,Otospermophilus beecheyi,California Ground Squirrel,Mammalia,https://static.inaturalist.org/photos/555355994/square.jpg,581,1
308623871,2025-08-20,2025-08-20T17:07:37-07:00,"Coulterville, CA, US",37.82875,-119.4434966667,48549,Vanessa virginiensis,American Lady,Insecta,https://static.inaturalist.org/photos/556817488/square.jpg,461,1
309128880,2025-08-20,2025-08-20T17:02:47-07:00,"Yosemite National Park, Coulterville, CA, US",37.7441833333,-119.5818116667,58826,Euthamia occidentalis,western goldenrod,Plantae,https://static.inaturalist.org/photos/557791888/square.jpg|https://static.inaturalist.org/photos/557791953/square.jpg|https://static.inaturalist.org/photos/557792040/square.jpg,,1
307898525,2025-08-20,2025-08-20T16:37:01-07:00,"Yosemite National Park, Mariposa County, US-CA, US",37.68142567,-119.62138254,77833,Lonicera conjugialis,purpleflower honeysuckle,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/555431089/square.jpg,82,1
